endTime,artistName,trackName,msPlayed
2024-05-31 15:51,Ayushmann Khurrana,Pani Da Rang - Male Vocals,1486
2024-05-31 15:51,Vismay Patel,Dariya,835
2024-05-31 15:51,Vismay Patel,Pal Behta Jaaye,928
2024-05-31 15:51,Atif Aslam,Piya O Re Piya,1369
2024-05-31 15:55,Pratsofficial,Aziyat 2.0 - Reprise Version,1253
2024-05-31 15:55,Vismay Patel,Pal Behta Jaaye,1137
2024-05-31 15:55,Atif Aslam,Piya O Re Piya,266728
2024-05-31 16:44,Armaan Malik,Jab Tak,1486
2024-05-31 16:44,Mohit Chauhan,Rang Lageya,140573
2024-05-31 16:45,Mohit Chauhan,Rang Lageya,84840
2024-06-01 04:32,Armaan Malik,Jab Tak,91781
2024-06-01 06:36,Twin Strings,Doorie,766
2024-06-01 06:36,Prateek Kuhad,Kasoor,650
2024-06-01 06:36,Jammy Weirdo,Jashne Bahara - Lofi Flip,859
2024-06-01 06:36,Justin Prabhakaran,Mann Kesar Kesar,2438
2024-06-01 06:36,Lifou,Waterfall,928
2024-06-01 06:36,Yashita Sharma,Gallan Goodiyaan,464
2024-06-01 06:36,Ali Zafar,Palat Meri Jaan,696
2024-06-01 06:36,Aditya Bhardwaj,Bye,905
2024-06-01 06:36,Pritam,Main Rang Sharbaton Ka (Lofi Mix),743
2024-06-01 06:36,Vismay Patel,Pal Behta Jaaye 2.0,835
2024-06-01 06:36,Shreya Ghoshal,Rozana,766
2024-06-01 06:36,Vishal-Shekhar,Zehnaseeb,696
2024-06-01 06:36,Deepanshu Ruhela,Tum Tak - Lofi Flip,1137
2024-06-01 06:36,Kavita Seth,Rangi Saari,719
2024-06-01 06:36,Namita Choudhary,Kaise Kahoon,673
2024-06-01 06:36,Jubin Nautiyal,Humnava Mere,928
2024-06-01 06:36,Vismay Patel,Lage Nahi Man,673
2024-06-01 06:36,Pritam,"Ik Vaari Aa (From ""Raabta"")",743
2024-06-01 06:39,Prateek Kuhad,Kasoor,197549
2024-06-01 06:40,Gautam Kale,Jiyara,1486
2024-06-01 06:40,A.R. Rahman,Tum Tak,928
2024-06-01 06:40,Mohit Chauhan,"Tum Se Hi (From ""Love In Lo-Fi Volume 1"")",2182
2024-06-01 06:40,Vismay Patel,Pal Behta Jaaye 2.0,54816
2024-06-01 06:40,Pritam,"Raabta (Title Track) [From ""Raabta""]",1532
2024-06-01 06:40,Salim–Sulaiman,O Re Piya,1137
2024-06-01 06:43,Prateek Kuhad,Tere Hi Hum,177026
2024-06-01 15:18,Vishal-Shekhar,Titli,835
2024-06-01 15:18,Rahat Fateh Ali Khan,Tum Jo Aaye & Tere Bin Nahin Lagda,789
2024-06-01 15:18,Amit Trivedi,LAAGNI,2985
2024-06-01 15:18,Pritam,Hardum Humdum,46
2024-06-01 15:19,Rahul Vaidya,Madhanya,998
2024-06-01 15:19,Amit Trivedi,Zindagi Tere Naam,13049
2024-06-01 15:20,Amit Trivedi,Zindagi Tere Naam,7267
2024-06-01 15:26,Vishal Mishra,"Zindagi Tere Naam (From ""Yodha"")",208133
2024-06-01 17:51,Kaavish,Nindiya Re - Studio Version,119812
2024-06-02 10:10,Amit Trivedi,Hu Ba Hu,859
2024-06-02 10:10,Naseebo Lal,Tu Jhoom,650
2024-06-02 10:10,Sachin-Jigar,Saiba,2461
2024-06-02 10:10,Vishal Mishra,"Teri Hogaiyaan - From ""Broken But Beautiful Season 2""",2159
2024-06-02 10:10,Sachin-Jigar,Bhuli Gaya,626
2024-06-02 10:10,Sachin-Jigar,Aav Ashaadi,534
2024-06-02 10:10,Kaavish,Nindiya Re - Studio Version,273810
2024-06-02 10:16,Naseebo Lal,Tu Jhoom,361536
2024-06-02 10:19,Vishal Mishra,"Teri Hogaiyaan - From ""Broken But Beautiful Season 2""",175874
2024-06-02 10:23,Arko Pravo Mukherjee,Dil Nawaziyaan,201408
2024-06-02 17:25,Shankar-Ehsaan-Loy,Garaj Garaj Jugalbandi,88935
2024-06-03 12:06,Vishal Mishra,"Zindagi Tere Naam (From ""Yodha"")",88653
2024-06-03 13:07,IP Singh,Sona Kitna Sona Hai,101587
2024-06-03 13:57,IP Singh,Sona Kitna Sona Hai,5271
2024-06-03 14:02,One Direction,Night Changes,226600
2024-06-03 14:02,AP Dhillon,With You,5990
2024-06-03 14:02,Namita Choudhary,Chaap Tilak,4913
2024-06-03 14:09,Pritam,Tujhko Jo Paaya,998
2024-06-03 14:09,Silent Ocean,Raanjhanaa - Lofi Flip,650
2024-06-03 14:09,Shankar-Ehsaan-Loy,O Rangrez,626
2024-06-03 14:09,Namita Choudhary,Ae Re Sakhi,1532
2024-06-03 14:09,Shafqat Amanat Ali,Darmiyaan,1160
2024-06-03 14:09,Shankar Mahadevan,Tere Naina,278
2024-06-03 14:09,A.R. Rahman,Tu Hai,603
2024-06-03 14:09,Rahat Fateh Ali Khan,"Tere Bin (From ""Simmba"")",626
2024-06-03 14:09,Pritam,Abhi Kuch Dino Se,743
2024-06-03 14:09,Mohit Chauhan,Masakali,603
2024-06-03 14:09,Samyak Prasana,Aahatein,673
2024-06-03 14:09,Aditya A,Heeriye,650
2024-06-03 14:09,Amit Trivedi,Shubhaarambh,835
2024-06-03 14:09,Ajit Kale,Tere Laag,626
2024-06-03 14:09,Christina Perri,A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,673
2024-06-03 14:09,Taylor Swift,Love Story,417
2024-06-03 14:09,Akanksha Bhandari,Pehli Baarish,650
2024-06-03 14:09,Pritam,"Ve Kamleya (Redux) (From ""Rocky Aur Rani Kii Prem Kahaani"")",487
2024-06-03 14:09,Atif Aslam,Pehli Dafa,205868
2024-06-03 14:09,Ed Sheeran,Perfect,812
2024-06-03 14:13,Ritviz,Baaraat,222096
2024-06-03 15:21,Anirudh Ravichander,Chaleya,0
2024-06-03 15:25,Arko Pravo Mukherjee,Dil Nawaziyaan,190449
2024-06-03 15:28,One Direction,Night Changes,580
2024-06-03 15:28,Dan + Shay,"10,000 Hours (with Justin Bieber) - Piano",743
2024-06-03 15:28,elijah woods,everything everywhere always,743
2024-06-03 15:28,Ruth B.,Dandelions,198112
2024-06-03 15:28,Christina Perri,A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,1114
2024-06-03 15:28,Ed Sheeran,Perfect,394
2024-06-03 15:50,Andy Delos Santos,Somebody to Love,1671
2024-06-03 15:50,Shankar-Ehsaan-Loy,Bol Na Halke Halke,1253
2024-06-03 17:16,Vishal-Shekhar,Titli,252587
2024-06-04 08:12,Mahakatha,Shri Rama Rama Rameti Mantra for Peace and Serenity,139
2024-06-04 08:12,Ashu Shukla,Har Ek Pal,139
2024-06-04 08:12,Ashu Shukla,Har Ek Pal,835
2024-06-04 08:12,Ashu Shukla,Har Ek Pal,417
2024-06-04 08:12,Amit Trivedi,Madhubala,1091
2024-06-04 08:12,Pritam,Aao Milo Chalo,719
2024-06-04 08:12,Amit Trivedi,Naina Da Kya Kasoor,998
2024-06-04 08:12,Sachin-Jigar,Saibo,1044
2024-06-04 08:12,Mohammad Faiz,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",1323
2024-06-04 08:12,Mohammad Faiz,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",139
2024-06-04 08:12,Anand Bhaskar Collective,Naina,905
2024-06-04 08:12,Anand Bhaskar Collective,Naina,1160
2024-06-04 08:12,Sonu Nigam,Tere Bin,1091
2024-06-04 08:12,Amit Trivedi,Lagan Laagi Re,1323
2024-06-04 08:12,Aditya Seal,Kivein Mukhade,835
2024-06-04 08:12,Karthik Rao,Main Bola Hey!,278
2024-06-04 08:12,Karthik Rao,Main Bola Hey!,673
2024-06-04 08:12,Rahat Fateh Ali Khan,"Jiya Dhadak Dhadak Jaye - From ""Kalyug""",162
2024-06-04 08:12,Rahat Fateh Ali Khan,"Jiya Dhadak Dhadak Jaye - From ""Kalyug""",696
2024-06-04 09:43,Amit Trivedi,Naina Da Kya Kasoor,151301
2024-06-05 08:46,Amit Trivedi,Naina Da Kya Kasoor,59901
2024-06-05 08:49,Amit Trivedi,Jadu Salona,209785
2024-06-05 08:52,Kshitij Anand,Until I Found You - Hindi Version,145530
2024-06-05 08:55,Prateek Kuhad,Tere Hi Hum,177026
2024-06-05 09:15,Anumita Nadesan,Khwaab,178421
2024-06-05 11:50,Ayushmann Khurrana,Pani Da Rang - Male Vocals,240786
2024-06-05 11:53,Amit Trivedi,Chonch Ladhiyaan,1486
2024-06-05 11:53,Mahakatha,Shri Rama Rama Rameti Mantra for Peace and Serenity,835
2024-06-05 11:53,Amit Trivedi,LAAGNI - From Prem Prakaran,650
2024-06-05 11:53,Ashu Shukla,Har Ek Pal,192638
2024-06-05 11:53,Twin Strings,Dhalti Rahe - Stripped.,882
2024-06-05 11:53,Shankar-Ehsaan-Loy,O Rangrez,1160
2024-06-05 11:53,Amit Trivedi,Madhubala,789
2024-06-05 11:53,Shafqat Amanat Ali,Darmiyaan,719
2024-06-05 11:53,Rahul Vaidya,Madhanya,952
2024-06-05 11:53,Amit Trivedi,Naina Da Kya Kasoor,603
2024-06-05 11:53,Ali Zafar,Palat Meri Jaan,952
2024-06-05 11:53,Shankar-Ehsaan-Loy,Tere Naina,1137
2024-06-05 11:53,Anand Bhaskar Collective,Malhar,1044
2024-06-05 11:53,Vismay Patel,Dil Mera,859
2024-06-05 11:53,Shreya Ghoshal,Yeh Aaina,348
2024-06-05 11:53,Shreya Ghoshal,Sunn Raha Hai (Female Version),789
2024-06-05 11:53,Mohit Chauhan,Tum Ho,650
2024-06-05 11:53,Aditya A,Chaand Baaliyan,743
2024-06-05 11:53,Armaan Malik,Jab Tak,835
2024-06-05 11:53,Sachet-Parampara,"Ram Siya Ram (From ""Adipurush"")",882
2024-06-05 11:53,Anand Bhaskar Collective,Faasle,812
2024-06-05 11:53,Anand Bhaskar Collective,Jaadoogari,1091
2024-06-05 11:53,Vismay Patel,Pal Behta Jaaye 2.0,952
2024-06-05 11:53,Amit Trivedi,Lagan Laagi Re,650
2024-06-05 11:53,Amit Trivedi,Daryaa,719
2024-06-05 11:53,Vismay Patel,Waadiyan,1044
2024-06-05 11:53,Arun Muraleedharan,"Aval - From ""Op 160/18 Kakshi: Amminippilla""",766
2024-06-05 11:53,Anand Bhaskar Collective,Meri Jaan,580
2024-06-05 11:53,Shankar-Ehsaan-Loy,Bol Na Halke Halke,975
2024-06-05 11:53,Namita Choudhary,Chaap Tilak,696
2024-06-05 11:53,Rahat Fateh Ali Khan,"Jiya Dhadak Dhadak Jaye - From ""Kalyug""",1416
2024-06-05 11:53,Himonshu Parikh,Katputli Ke Dhaage,650
2024-06-05 11:53,Mohit Chauhan,Phir Se Ud Chala,766
2024-06-05 11:58,Amit Trivedi,Zinda,975
2024-06-05 11:58,Pritam,Aao Milo Chalo,1834
2024-06-05 11:58,Aditya Seal,Kivein Mukhade,232
2024-06-05 11:58,Akanksha Bhandari,Pehli Baarish,650
2024-06-05 11:58,Karthik Rao,Main Bola Hey!,835
2024-06-05 11:59,IP Singh,Sona Kitna Sona Hai - Reprise,42144
2024-06-05 16:27,IP Singh,Sona Kitna Sona Hai,168625
2024-06-06 04:16,Lynx XII,Augury,156066
2024-06-06 04:18,Auðura,Orange Sky,129187
2024-06-06 04:20,Tall Towers,the echoing truth,126505
2024-06-06 04:23,BBG's,Tell A Story,160000
2024-06-06 04:25,Skeru,Photographic,139934
2024-06-06 07:11,Mimber,Oscillation,132289
2024-06-06 07:15,KK,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",185
2024-06-06 07:15,Kaavish,Nindiya Re - Studio Version,215968
2024-06-06 07:16,Amaal Mallik,"Jaan Hai Meri (From ""Radhe Shyam"")",1323
2024-06-06 07:16,Aditya A,Awaargi,1393
2024-06-06 07:16,Manan Bhardwaj,Simroon Tera Naam,1927
2024-06-06 07:16,When Chai Met Toast,Tere Aane Se,905
2024-06-06 07:16,Darshan Raval,Mannat,766
2024-06-06 07:16,Alyssa Mendonsa,"Kaash - From ""The Zoya Factor""",789
2024-06-06 07:16,A.R. Rahman,Kun Faya Kun,1323
2024-06-06 07:16,Mitraz,Akhiyaan,1346
2024-06-06 07:16,Vishal Mishra,"Nai Lagda (From ""Notebook"")",14072
2024-06-06 07:16,Ashu Shukla,Tumhare Aane Se,1718
2024-06-06 07:17,When Chai Met Toast,Tere Aane Se,63943
2024-06-06 07:17,Alyssa Mendonsa,"Kaash - From ""The Zoya Factor""",9837
2024-06-06 07:20,Ananya Birla,Teri Meri Kahani,155156
2024-06-06 13:13,One Direction,Night Changes,148757
2024-06-06 13:17,Vishal-Shekhar,Zehnaseeb,1393
2024-06-06 13:17,Kavita Seth,Rangi Saari,928
2024-06-06 13:17,Armaan Malik,Jab Tak,1693
2024-06-06 13:17,Mohit Chauhan,Rang Lageya,227962
2024-06-06 13:20,Yashita Sharma,Gallan Goodiyaan,174288
2024-06-06 13:25,Twin Strings,Doorie,1648
2024-06-06 13:25,Prateek Kuhad,Kasoor,1393
2024-06-06 13:25,Jammy Weirdo,Jashne Bahara - Lofi Flip,1439
2024-06-06 13:25,Justin Prabhakaran,Mann Kesar Kesar,1300
2024-06-06 13:25,Lifou,Waterfall,928
2024-06-06 13:25,Gautam Kale,Jiyara,789
2024-06-06 13:25,Ali Zafar,Palat Meri Jaan,1555
2024-06-06 13:25,Prateek Kuhad,Tere Hi Hum,1160
2024-06-06 13:25,Rahat Fateh Ali Khan,Tum Jo Aaye & Tere Bin Nahin Lagda,719
2024-06-06 13:25,Aditya Bhardwaj,Bye,1068
2024-06-06 13:25,Pritam,Main Rang Sharbaton Ka (Lofi Mix),812
2024-06-06 13:25,A.R. Rahman,Tum Tak,812
2024-06-06 13:25,Mohit Chauhan,"Tum Se Hi (From ""Love In Lo-Fi Volume 1"")",1068
2024-06-06 13:25,Vismay Patel,Pal Behta Jaaye 2.0,1532
2024-06-06 13:25,Amit Trivedi,LAAGNI,1160
2024-06-06 13:25,Shreya Ghoshal,Rozana,1741
2024-06-06 13:25,Deepanshu Ruhela,Tum Tak - Lofi Flip,1021
2024-06-06 13:25,Pritam,"Raabta (Title Track) [From ""Raabta""]",1277
2024-06-06 13:25,Namita Choudhary,Kaise Kahoon,1486
2024-06-06 13:25,Jubin Nautiyal,Humnava Mere,1160
2024-06-06 13:25,Pritam,Hardum Humdum,1486
2024-06-06 13:25,Salim–Sulaiman,O Re Piya,1207
2024-06-06 13:25,Vismay Patel,Lage Nahi Man,1091
2024-06-06 13:25,Pritam,"Ik Vaari Aa (From ""Raabta"")",261202
2024-06-06 13:28,Rishab Rikhiram Sharma,Kautilya (The Echo Project),1300
2024-06-06 13:28,Tanishk Bagchi,"Rammo Rammo (From ""Bhuj The Pride Of India"")",1230
2024-06-06 13:28,Mohit Lalwani,Radhakrishna Naamawali Chant,789
2024-06-06 13:28,Amit Trivedi,Madhubala,1648
2024-06-06 13:28,Rahul Vaidya,Madhanya,998
2024-06-06 13:28,Shreya Ghoshal,Yeh Aaina,1509
2024-06-06 13:28,Vishal-Shekhar,Titli,1137
2024-06-06 13:28,Rahat Fateh Ali Khan,Tum Jo Aaye & Tere Bin Nahin Lagda,0
2024-06-06 13:28,Anumita Nadesan,Khwaab,1811
2024-06-06 13:28,Derek Gust,Day One (feat. Tayler Gust),1021
2024-06-06 13:28,Shankar-Ehsaan-Loy,Bol Na Halke Halke,1091
2024-06-06 13:28,Pritam,Hardum Humdum,188000
2024-06-06 13:32,Rishab Rikhiram Sharma,Kautilya (The Echo Project),191063
2024-06-06 13:32,Derek Gust,Day One (feat. Tayler Gust),10636
2024-06-06 13:33,Imdad Hussain,Khudaya Khair,53661
2024-06-06 13:33,Maanya Arora,Aarti Kunj Bihari Ki,2507
2024-06-06 13:33,Anand Bhaskar Collective,Malhar,1114
2024-06-07 07:13,rhianne,Somewhere Only We Know,789
2024-06-07 07:13,Amit Trivedi,Jadu Salona,1091
2024-06-07 07:13,Sachin-Jigar,Khoya Khoya,2066
2024-06-07 07:13,Rekha Bhardwaj,Mileya Mileya,534
2024-06-07 07:13,Kshitij Anand,Until I Found You - Hindi Version,557
2024-06-07 07:13,Arun Muraleedharan,"Aval - From ""Op 160/18 Kakshi: Amminippilla""",673
2024-06-07 07:13,Shreya Ghoshal,"Sunn Raha Hai (From ""Aashiqui 2"")",766
2024-06-07 07:13,Rajat Nagpal,Main Royaan,557
2024-06-07 07:13,Pritam,Radha,952
2024-06-07 07:13,Pritam,Kyon,859
2024-06-07 07:13,Yasser Desai,Mann Jogiya,928
2024-06-07 07:13,Himonshu Parikh,Katputli Ke Dhaage,167810
2024-06-07 07:17,Pritam,Radha,280537
2024-06-07 07:21,Rekha Bhardwaj,Mileya Mileya,231961
2024-06-07 07:22,When Chai Met Toast,Tere Aane Se,63943
2024-06-07 07:44,Arijit Singh,"Mere Yaaraa & Tu Jo Mila (From ""Love In Lo-Fi Volume 1"")",185359
2024-06-07 07:47,Kanika,Runak Jhunak,998
2024-06-07 07:47,Aditi Singh Sharma,Meet (Female Version),12118
2024-06-07 07:47,Anand Bhaskar Collective,Jaadoogari,696
2024-06-07 07:47,Pritam,"Kudmayi (Film Version) (From ""Rocky Aur Rani Kii Prem Kahaani"")",219612
2024-06-07 07:51,One Direction,Night Changes,812
2024-06-07 07:51,Sachet-Parampara,"Ram Siya Ram (From ""Adipurush"")",1416
2024-06-07 07:51,Amit Trivedi,Ajnabi,5421
2024-06-07 07:51,Javed-Mohsin,Pal,952
2024-06-07 07:51,AP Dhillon,With You,812
2024-06-07 07:51,Pritam,Hardum Humdum (Female Version),188685
2024-06-07 07:51,Namita Choudhary,Chaap Tilak,1369
2024-06-07 07:51,Yours lo-fi,Mann Mohi Gayu Lo-Fi Remake,557
2024-06-07 07:59,Atif Aslam,Pehli Dafa,298771
2024-06-07 08:03,Shankar Mahadevan,Tere Naina,255721
2024-06-07 08:07,A.R. Rahman,Tu Hai,238688
2024-06-07 08:11,Rahat Fateh Ali Khan,"Tere Bin (From ""Simmba"")",230948
2024-06-07 08:15,Pritam,Abhi Kuch Dino Se,285686
2024-06-07 08:21,Christina Perri,A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,305893
2024-06-08 05:27,Shafqat Amanat Ali,Darmiyaan,286906
2024-06-08 12:27,Mohit Chauhan,Masakali,626
2024-06-08 12:27,Amit Trivedi,Shubhaarambh,1068
2024-06-08 12:27,Taylor Swift,Love Story,673
2024-06-08 12:27,Akanksha Bhandari,Pehli Baarish,1369
2024-06-08 12:27,Pritam,"Ve Kamleya (Redux) (From ""Rocky Aur Rani Kii Prem Kahaani"")",952
2024-06-08 12:31,Shankar-Ehsaan-Loy,O Rangrez,696
2024-06-08 12:31,Namita Choudhary,Ae Re Sakhi,278
2024-06-08 12:31,Samyak Prasana,Aahatein,975
2024-06-08 12:31,Amit Trivedi,Shubhaarambh,0
2024-06-08 12:31,Ajit Kale,Tere Laag,998
2024-06-08 12:31,Taylor Swift,Love Story,236266
2024-06-08 12:31,Ed Sheeran,Perfect,1068
2024-06-09 08:17,Silent Ocean,Raanjhanaa - Lofi Flip,116
2024-06-09 08:17,Aditya A,Heeriye,1044
2024-06-09 08:19,Pritam,Tujhko Jo Paaya,147841
2024-06-09 08:23,A.R. Rahman,Raanjhanaa,882
2024-06-09 08:23,Vishal-Shekhar,Dil Diyan Gallan - LoFi Mix,1091
2024-06-09 08:23,Anirudh Ravichander,Chaleya,0
2024-06-09 08:23,Arjun Kanungo,Zara Zara - MTV Unwind,789
2024-06-09 08:23,Pritam,Hardum Humdum (Film Version),1462
2024-06-09 08:23,Ayushmann Khurrana,Pani Da Rang - Male Vocals,975
2024-06-09 08:23,Vismay Patel,Dariya,975
2024-06-09 08:23,Ritviz,Baaraat,222096
2024-06-09 08:23,Atif Aslam,Piya O Re Piya,766
2024-06-09 08:26,Vismay Patel,Pal Behta Jaaye,174545
2024-06-10 14:43,Jammy Weirdo,Jashne Bahara - Lofi Flip,650
2024-06-10 14:43,Lifou,Waterfall,1184
2024-06-10 14:43,Yashita Sharma,Gallan Goodiyaan,2530
2024-06-10 14:43,Vishal-Shekhar,Zehnaseeb,650
2024-06-10 14:43,Deepanshu Ruhela,Tum Tak - Lofi Flip,139
2024-06-10 14:43,Kavita Seth,Rangi Saari,650
2024-06-10 14:43,Armaan Malik,Jab Tak,812
2024-06-10 14:43,Pritam,"Ik Vaari Aa (From ""Raabta"")",812
2024-06-10 14:43,Mohit Chauhan,Rang Lageya,325
2024-06-10 14:49,Yasser Desai,"Makhna - From ""Drive""",487
2024-06-10 14:49,Jammy Weirdo,Jashne Bahara - Lofi Flip,1230
2024-06-10 14:49,Amit Trivedi,Madhubala,534
2024-06-10 14:49,Jubin Nautiyal,"Rabba Janda - From ""Mission Majnu""",69
2024-06-10 14:49,Gaurav Chatterji,"Kaise Ab Kahein - From ""Gutar Gu""",301
2024-06-10 14:49,Manan Bhardwaj,"Aaj Ke Baad (From ""Satyaprem Ki Katha"")",69
2024-06-10 14:49,Prateek Kuhad,Tere Hi Hum,835
2024-06-10 14:49,Naseebo Lal,Tu Jhoom,580
2024-06-10 14:49,Prateek Kuhad,Kahaan Ho Tum,603
2024-06-10 14:49,Samyak Prasana,Aahatein,626
2024-06-10 14:49,Armaan Malik,Main Hoon Hero Tera (Armaan Malik Version),69
2024-06-10 14:49,Amit Trivedi,Lagan Laagi Re,580
2024-06-10 14:49,Rajat Nagpal,Main Royaan,394
2024-06-10 14:49,Vismay Patel,Dariya,1509
2024-06-10 14:49,Amaal Mallik,Ghar Se Nikalte Hi,69
2024-06-10 14:49,Shashwat Sachdev,"Sahiba (From ""Phillauri"")",1369
2024-06-10 14:49,Vismay Patel,Lage Nahi Man,859
2024-06-10 14:49,Parul Mishra,Mohbhang,1718
2024-06-10 14:49,Rishab Rikhiram Sharma,Roslyn,348
2024-06-10 14:55,Yasser Desai,"Dhoonde Akhiyaan - From ""Jabariya Jodi""",719
2024-06-10 14:55,Vylom,Saiyaan Dil Main,975
2024-06-10 14:55,Zaeden,KTMBK,580
2024-06-10 14:55,Salim–Sulaiman,Tujh Mein Rab Dikhta Hai - LoFi Mix,789
2024-06-10 14:55,Rishab Rikhiram Sharma,Chanakya,603
2024-06-10 14:55,Anumita Nadesan,Khwaab,650
2024-06-10 14:55,Namita Choudhary,Chaap Tilak,952
2024-06-10 14:55,Sanjay Leela Bhansali,Ek Baar Dekh Lijiye,952
2024-06-10 14:55,Kaavish,Nindiya Re - Studio Version,219962
2024-06-10 14:58,Pritam,Tujhko Jo Paaya,1091
2024-06-10 14:58,Arko,Meherbani,1300
2024-06-10 14:58,Mohit Lalwani,Tum Door Mujhse Ho Kahaan (Lo-Fi),0
2024-06-10 14:58,Jasleen Royal,Kho Gaye Hum Kahan,789
2024-06-10 14:58,Zaeden,Aa Mil,1462
2024-06-10 14:58,Prashant Katheriya,Tum Chhupa Na Sakogi,626
2024-06-10 14:58,Dream Note,Kahaani,1207
2024-06-10 14:58,AD Adarsh Gupta,Har Dua Mein,417
2024-06-10 14:58,Atif Aslam,Main Rang Sharbaton Ka,905
2024-06-10 14:58,Jasleen Royal,Sang Rahiyo,1068
2024-06-10 14:58,Amit Trivedi,Naina Da Kya Kasoor,1044
2024-06-10 14:58,Vismay Patel,Behne Do,1091
2024-06-10 14:58,Mohammad Faiz,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",928
2024-06-10 14:58,Darshan Raval,Mannat,1346
2024-06-10 14:58,Darshan Raval,Mujhe Peene Do,2298
2024-06-10 14:58,Rishab Rikhiram Sharma,Tumhi Dekho Naa - Sitar Lofi,928
2024-06-10 14:58,Anurag Saikia,Aise Kyun,743
2024-06-10 14:58,Ritviz,Aaj Na,0
2024-06-10 14:58,VIBIE,Iktara - Lofi Flip,1160
2024-06-10 14:58,Anubha Bajaj,Lamhey,1277
2024-06-10 14:58,Arko,Dariya,952
2024-06-10 14:58,Ritviz,Udd Gaye,46
2024-06-10 14:58,Tanzeel Khan,Befikar,2089
2024-06-10 14:58,Prateek Kuhad,Kadam,1253
2024-06-10 14:58,Taaruk Raina,Narazi,789
2024-06-10 14:58,Namita Choudhary,Wedding Mashup,789
2024-06-10 14:58,Sachet-Parampara,Nasheeli Aankhein,975
2024-06-10 14:58,Darshan Raval,Tu Hai,1277
2024-06-10 14:58,Prateek Kuhad,Mulaqat,2507
2024-06-10 14:58,Taaruk Raina,Kho Gaye,1114
2024-06-10 14:58,Rochak Kohli,"Dil Na Jaaneya - From ""Good Newwz""",1184
2024-06-10 14:58,Rishab Rikhiram Sharma,Chanakya,140410
2024-06-10 14:58,Prateek Kuhad,Saansein,116
2024-06-10 14:58,Twin Strings,Baarish Ka Asar,1091
2024-06-10 14:58,Prateek Kuhad,Tum Jab Paas,812
2024-06-10 14:58,Mohit Lalwani,Socha Tha Kya Hogaya (Lo-Fi),1207
2024-06-10 14:58,Armaan Malik,Jab Tak,859
2024-06-10 14:58,Amit Thapliyal,Mora Saiyyan,2229
2024-06-10 14:58,Aditya Rikhari,Raaton,487
2024-06-10 14:58,Stebin Ben,Mera Dil Bhi Kitna Pagal Hai - Recreated Version,952
2024-06-10 14:58,Sanjay Leela Bhansali,Ek Baar Dekh Lijiye,812
2024-06-10 14:58,Vishal Mishra,Manjha,1927
2024-06-10 14:58,Arjun Kanungo,Ilzaam (From the Album 'Industry'),905
2024-06-10 14:59,Jawad Ahmad,"Samjhawan (Unplugged by Alia Bhatt) [From ""Humpty Sharma Ki Dulhania""]",952
2024-06-10 14:59,Armaan Malik,Sau Aasmaan,998
2024-06-10 14:59,Darshan Raval,"Soni Soni (From ""Ishq Vishk Rebound"")",1253
2024-06-10 14:59,The Yellow Diary,Mann,812
2024-06-10 14:59,Shankar Mahadevan,Tere Naina,1439
2024-06-10 14:59,Pritam,Mehrama,1114
2024-06-10 14:59,Ayushmann Khurrana,Pani Da Rang - Male Vocals,1346
2024-06-10 14:59,Kaifi Khalil,Kahani Meri,301
2024-06-10 14:59,Swanand Kirkire,Tu Kisi Rail Si,812
2024-06-10 14:59,Anuv Jain,Mishri,1160
2024-06-10 14:59,Aditya Rikhari,Kya Karein,1021
2024-06-10 14:59,Jasleen Royal,Nachde Ne Saare,859
2024-06-10 14:59,Manan Bhardwaj,Chitta,998
2024-06-10 14:59,Sunidhi Chauhan,"Halka Halka (From ""Fanney Khan"")",975
2024-06-10 14:59,Mohammed Irfan,"Phir Mohabbat (From ""Murder 2"")",650
2024-06-10 14:59,Karthik Rao,Main Bola Hey!,1393
2024-06-10 14:59,Aditya Rikhari,Dil Hai Na,0
2024-06-10 15:07,Manan Bhardwaj,Chitta,216006
2024-06-10 15:09,Aditya Rikhari,Dil Hai Na,52194
2024-06-10 15:12,Manan Bhardwaj,Chitta,128761
2024-06-10 17:44,Aditya Rikhari,Dil Hai Na,72985
2024-06-11 13:26,Ajay Gogavale,Pehli Baar,0
2024-06-11 13:26,Shankar-Ehsaan-Loy,O Rangrez,1741
2024-06-11 13:26,Pritam,Abhi Kuch Dino Se,1486
2024-06-11 13:26,Adarsh Rao,Kaari,719
2024-06-11 13:26,Shivoryx,Woh Raat,673
2024-06-11 13:26,Yasser Desai,Jitni Dafa,301
2024-06-11 13:26,Rito Riba,Meri Banogi Kya,1300
2024-06-11 13:26,Darshan Raval,Ek Tarfa,650
2024-06-11 13:26,Vishal Mishra,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",1160
2024-06-11 13:26,Mohan Kannan,"Chaandaniya (From ""2 States"")",557
2024-06-11 13:26,Aditya Rikhari,Tu Kahan,650
